                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2846,                0.75925,                 1.1321,                0.93756,                0.89582,                 0.9534,                0.61472,                 1.2117,                0.56578,                 1.0779,                0.00967,                0.00967,                0.00967
                     12,                 1.2761,                0.74904,                 1.1284,                0.92992,                0.91222,                0.95347,                0.63021,                 1.2077,                0.55049,                  1.072,               0.009637,               0.009637,               0.009637
                     13,                 1.2625,                0.72873,                 1.1209,                0.93787,                0.90457,                0.95143,                0.61782,                 1.2416,                0.55864,                 1.0881,               0.009604,               0.009604,               0.009604
                     14,                 1.2581,                0.72948,                 1.1222,                0.93742,                0.90735,                0.95446,                0.62414,                 1.2125,                0.54698,                 1.0826,               0.009571,               0.009571,               0.009571
                     15,                 1.2544,                0.72242,                 1.1191,                0.93704,                0.90741,                0.95384,                0.61391,                 1.2386,                0.55456,                 1.0841,               0.009538,               0.009538,               0.009538
                     16,                  1.248,                0.71559,                 1.1148,                0.93891,                0.91346,                0.95596,                0.63032,                 1.1873,                0.53719,                 1.0707,               0.009505,               0.009505,               0.009505
                     17,                 1.2384,                   0.71,                 1.1111,                0.93507,                0.91011,                0.95808,                0.62528,                 1.2087,                0.53714,                 1.0726,               0.009472,               0.009472,               0.009472
                     18,                 1.2359,                0.70141,                 1.1137,                0.94328,                0.90486,                0.95528,                0.62891,                 1.1871,                0.52716,                 1.0683,               0.009439,               0.009439,               0.009439
                     19,                 1.2464,                0.70526,                 1.1093,                0.93928,                   0.91,                0.95695,                0.62472,                 1.2201,                0.52864,                  1.071,               0.009406,               0.009406,               0.009406
                     20,                 1.2322,                0.69842,                  1.107,                 0.9389,                0.90803,                0.95608,                0.62197,                 1.2258,                0.52879,                 1.0721,               0.009373,               0.009373,               0.009373
                     21,                 1.2376,                0.69903,                 1.1042,                0.92755,                0.92069,                0.95945,                 0.6394,                 1.1788,                0.51698,                 1.0586,                0.00934,                0.00934,                0.00934
                     22,                 1.2273,                0.68728,                 1.1015,                 0.9344,                0.92179,                0.95931,                0.63475,                 1.1919,                 0.5163,                 1.0604,               0.009307,               0.009307,               0.009307
                     23,                 1.2254,                0.68901,                 1.1051,                0.94147,                0.91277,                0.96193,                0.64285,                  1.164,                0.50853,                  1.053,               0.009274,               0.009274,               0.009274
                     24,                 1.2222,                0.68309,                 1.1037,                0.93844,                0.91482,                0.95942,                0.64586,                 1.1491,                0.50683,                 1.0501,               0.009241,               0.009241,               0.009241
                     25,                 1.2148,                  0.676,                 1.0954,                0.93819,                0.91745,                0.96056,                0.63461,                 1.1922,                0.50942,                 1.0655,               0.009208,               0.009208,               0.009208
                     26,                 1.2091,                0.67346,                 1.0951,                0.93832,                0.91987,                0.95991,                0.64339,                 1.1632,                0.50039,                 1.0517,               0.009175,               0.009175,               0.009175
                     27,                 1.2078,                0.67313,                 1.0959,                0.93199,                0.92627,                0.96043,                0.64431,                 1.1589,                0.49767,                  1.052,               0.009142,               0.009142,               0.009142
                     28,                 1.2148,                0.67239,                 1.0956,                 0.9428,                0.91329,                 0.9618,                0.64141,                 1.1769,                0.49615,                 1.0574,               0.009109,               0.009109,               0.009109
                     29,                 1.2064,                 0.6679,                 1.0969,                0.94057,                0.91796,                0.96255,                0.65026,                 1.1496,                0.49227,                 1.0504,               0.009076,               0.009076,               0.009076
                     30,                 1.2036,                0.66196,                 1.0962,                0.94318,                0.92216,                0.96481,                0.64315,                 1.1765,                 0.4948,                 1.0567,               0.009043,               0.009043,               0.009043
                     31,                  1.197,                0.65767,                 1.0917,                0.94539,                0.91549,                 0.9625,                0.64439,                 1.1593,                0.49022,                 1.0521,                0.00901,                0.00901,                0.00901
                     32,                  1.199,                0.65834,                 1.0897,                0.94181,                0.91662,                0.96271,                0.64466,                 1.1668,                0.49053,                 1.0537,               0.008977,               0.008977,               0.008977
                     33,                 1.1947,                0.65529,                 1.0931,                0.93417,                0.92367,                0.96151,                0.64542,                 1.1672,                0.48704,                 1.0537,               0.008944,               0.008944,               0.008944
                     34,                 1.1934,                0.65339,                 1.0882,                0.93967,                0.92158,                0.96267,                0.64545,                 1.1582,                0.48707,                 1.0528,               0.008911,               0.008911,               0.008911
                     35,                 1.1915,                0.65122,                 1.0881,                0.94142,                0.91909,                0.96398,                 0.6478,                  1.165,                0.48548,                 1.0518,               0.008878,               0.008878,               0.008878
                     36,                 1.1918,                0.64841,                 1.0859,                0.93658,                0.92453,                0.96309,                0.64702,                 1.1635,                0.48635,                  1.052,               0.008845,               0.008845,               0.008845
                     37,                 1.1878,                0.64568,                 1.0869,                 0.9392,                0.92103,                0.96414,                0.64886,                 1.1569,                0.48514,                 1.0509,               0.008812,               0.008812,               0.008812
                     38,                  1.184,                0.64109,                 1.0844,                0.93999,                0.92018,                0.96349,                0.64947,                 1.1562,                0.48071,                 1.0482,               0.008779,               0.008779,               0.008779
                     39,                 1.1871,                0.64348,                 1.0801,                0.93033,                0.93219,                0.96467,                0.65309,                 1.1473,                0.47936,                 1.0416,               0.008746,               0.008746,               0.008746
                     40,                 1.1792,                0.63807,                  1.078,                0.93864,                0.92503,                0.96449,                 0.6549,                 1.1433,                0.47849,                 1.0443,               0.008713,               0.008713,               0.008713
                     41,                 1.1867,                0.64223,                 1.0855,                0.93884,                0.92743,                  0.964,                0.65513,                 1.1393,                0.47669,                 1.0433,                0.00868,                0.00868,                0.00868
                     42,                 1.1781,                0.63634,                 1.0776,                 0.9334,                0.93224,                0.96386,                 0.6535,                 1.1465,                 0.4779,                 1.0449,               0.008647,               0.008647,               0.008647
                     43,                 1.1772,                0.63528,                 1.0776,                0.93496,                0.92928,                0.96504,                0.65211,                 1.1455,                0.47579,                 1.0442,               0.008614,               0.008614,               0.008614
                     44,                 1.1785,                0.63698,                 1.0803,                0.93097,                0.93186,                0.96336,                0.65309,                  1.145,                0.47432,                 1.0426,               0.008581,               0.008581,               0.008581
                     45,                 1.1774,                0.63405,                 1.0756,                0.93534,                0.92771,                0.96482,                0.65569,                 1.1405,                0.47219,                 1.0411,               0.008548,               0.008548,               0.008548
                     46,                 1.1699,                0.63049,                 1.0739,                0.93654,                0.92859,                0.96376,                0.65434,                 1.1419,                0.47091,                 1.0397,               0.008515,               0.008515,               0.008515
                     47,                 1.1697,                0.62746,                 1.0739,                0.93984,                0.92865,                  0.965,                0.65394,                 1.1421,                0.46834,                 1.0406,               0.008482,               0.008482,               0.008482
                     48,                  1.171,                0.62956,                 1.0747,                 0.9413,                0.92553,                0.96477,                0.65467,                 1.1435,                0.46829,                 1.0412,               0.008449,               0.008449,               0.008449
                     49,                 1.1691,                0.62937,                 1.0736,                0.93812,                0.93134,                 0.9653,                0.65474,                 1.1409,                0.46703,                  1.041,               0.008416,               0.008416,               0.008416
                     50,                 1.1697,                0.62854,                 1.0734,                 0.9387,                0.92898,                0.96467,                0.65555,                 1.1384,                0.46697,                 1.0417,               0.008383,               0.008383,               0.008383
                     51,                 1.1676,                0.62714,                 1.0741,                0.93508,                0.93225,                0.96514,                0.65533,                 1.1379,                0.46634,                 1.0413,                0.00835,                0.00835,                0.00835
                     52,                 1.1579,                0.61923,                 1.0691,                 0.9365,                0.93158,                0.96501,                0.65698,                 1.1357,                0.46442,                 1.0406,               0.008317,               0.008317,               0.008317
                     53,                 1.1594,                0.62387,                 1.0712,                0.93531,                0.93052,                0.96477,                0.65617,                 1.1368,                0.46474,                 1.0408,               0.008284,               0.008284,               0.008284
                     54,                 1.1595,                0.62239,                 1.0727,                 0.9406,                0.92674,                0.96563,                0.65569,                 1.1372,                0.46424,                 1.0411,               0.008251,               0.008251,               0.008251
                     55,                 1.1574,                0.61369,                 1.0682,                0.93936,                0.93045,                0.96598,                0.65564,                 1.1386,                  0.464,                 1.0414,               0.008218,               0.008218,               0.008218
                     56,                 1.1604,                0.61946,                 1.0659,                 0.9362,                0.93366,                0.96588,                0.65564,                 1.1397,                0.46479,                 1.0404,               0.008185,               0.008185,               0.008185
                     57,                 1.1575,                0.61642,                 1.0653,                0.93444,                0.93498,                0.96612,                0.65635,                 1.1374,                0.46439,                 1.0389,               0.008152,               0.008152,               0.008152
                     58,                 1.1559,                0.61832,                 1.0648,                0.93436,                 0.9338,                0.96588,                0.65658,                 1.1376,                0.46372,                 1.0388,               0.008119,               0.008119,               0.008119
                     59,                 1.1502,                0.61376,                  1.065,                 0.9362,                0.93002,                0.96584,                0.65716,                 1.1356,                0.46242,                 1.0381,               0.008086,               0.008086,               0.008086
                     60,                 1.1487,                0.61078,                 1.0635,                0.92883,                0.93976,                0.96543,                0.65781,                 1.1348,                0.46197,                 1.0379,               0.008053,               0.008053,               0.008053
                     61,                 1.1518,                0.61147,                  1.064,                0.92834,                0.93932,                0.96514,                0.65788,                 1.1341,                0.46189,                 1.0374,                0.00802,                0.00802,                0.00802
                     62,                 1.1516,                0.60967,                 1.0625,                0.93026,                 0.9372,                0.96514,                0.65827,                 1.1328,                 0.4616,                 1.0364,               0.007987,               0.007987,               0.007987
                     63,                 1.1489,                0.60694,                  1.062,                 0.9337,                0.93513,                0.96559,                0.65956,                 1.1332,                0.46089,                 1.0362,               0.007954,               0.007954,               0.007954
                     64,                 1.1492,                0.61296,                 1.0626,                0.93429,                0.93507,                0.96549,                0.65897,                 1.1325,                0.46086,                  1.036,               0.007921,               0.007921,               0.007921
                     65,                 1.1463,                0.60708,                 1.0632,                0.93764,                0.93336,                0.96597,                0.65891,                 1.1329,                0.46054,                 1.0358,               0.007888,               0.007888,               0.007888
                     66,                 1.1467,                0.60653,                 1.0598,                0.93752,                0.93333,                0.96605,                0.65938,                  1.132,                0.46049,                 1.0354,               0.007855,               0.007855,               0.007855
                     67,                 1.1461,                0.60465,                 1.0605,                0.94003,                0.93103,                0.96614,                0.65958,                 1.1322,                0.46032,                 1.0354,               0.007822,               0.007822,               0.007822
                     68,                 1.1482,                0.60614,                 1.0606,                0.93871,                0.93105,                0.96614,                0.66021,                 1.1326,                0.45971,                 1.0354,               0.007789,               0.007789,               0.007789
                     69,                 1.1441,                0.60372,                 1.0573,                0.93921,                0.93079,                0.96633,                0.65987,                  1.132,                0.45943,                 1.0352,               0.007756,               0.007756,               0.007756
                     70,                 1.1417,                 0.6034,                 1.0597,                0.94003,                0.93097,                0.96628,                0.65994,                 1.1322,                0.45926,                 1.0354,               0.007723,               0.007723,               0.007723
                     71,                 1.1432,                0.60249,                 1.0608,                0.94175,                 0.9285,                 0.9663,                0.65885,                 1.1327,                 0.4588,                 1.0358,                0.00769,                0.00769,                0.00769
                     72,                  1.138,                0.59956,                 1.0596,                0.94108,                0.92921,                0.96585,                0.65904,                 1.1326,                0.45839,                 1.0359,               0.007657,               0.007657,               0.007657
                     73,                 1.1321,                 0.5969,                 1.0569,                0.94186,                0.92855,                0.96626,                 0.6589,                 1.1325,                 0.4587,                 1.0361,               0.007624,               0.007624,               0.007624
                     74,                 1.1406,                 0.6009,                 1.0574,                0.94301,                0.92804,                  0.966,                0.65886,                 1.1329,                0.45853,                 1.0364,               0.007591,               0.007591,               0.007591
                     75,                  1.137,                 0.6002,                 1.0601,                0.94337,                0.92813,                0.96622,                0.65931,                  1.133,                0.45871,                 1.0364,               0.007558,               0.007558,               0.007558
                     76,                 1.1315,                0.59394,                 1.0551,                0.94394,                0.92714,                0.96652,                0.65937,                 1.1327,                0.45831,                 1.0363,               0.007525,               0.007525,               0.007525
                     77,                 1.1319,                0.59312,                 1.0539,                0.94373,                0.92782,                0.96672,                0.65902,                  1.133,                0.45819,                 1.0364,               0.007492,               0.007492,               0.007492
                     78,                 1.1332,                0.59325,                 1.0554,                0.94348,                0.92784,                0.96666,                0.65953,                 1.1329,                0.45797,                 1.0364,               0.007459,               0.007459,               0.007459
                     79,                 1.1335,                0.59628,                 1.0575,                0.94351,                0.92878,                0.96668,                0.65931,                 1.1327,                0.45799,                 1.0363,               0.007426,               0.007426,               0.007426
                     80,                 1.1321,                 0.5918,                  1.054,                0.94467,                0.92739,                0.96679,                 0.6595,                 1.1329,                0.45749,                 1.0364,               0.007393,               0.007393,               0.007393
                     81,                 1.1307,                0.59339,                 1.0545,                0.94397,                0.92853,                0.96644,                0.65932,                 1.1326,                0.45734,                 1.0363,                0.00736,                0.00736,                0.00736
                     82,                 1.1289,                0.58978,                 1.0531,                0.94456,                0.92836,                 0.9665,                 0.6596,                 1.1323,                0.45687,                 1.0362,               0.007327,               0.007327,               0.007327
                     83,                 1.1326,                0.59359,                 1.0545,                0.94398,                0.92865,                0.96656,                 0.6596,                 1.1327,                0.45666,                 1.0364,               0.007294,               0.007294,               0.007294
                     84,                 1.1202,                0.58721,                 1.0496,                0.94381,                0.92852,                0.96661,                0.66005,                 1.1323,                0.45655,                 1.0364,               0.007261,               0.007261,               0.007261
                     85,                 1.1228,                0.58937,                 1.0513,                0.94337,                0.92907,                0.96662,                0.66015,                 1.1325,                0.45632,                 1.0362,               0.007228,               0.007228,               0.007228
                     86,                 1.1226,                0.58862,                 1.0485,                0.94329,                0.92949,                0.96656,                0.65999,                 1.1323,                0.45612,                 1.0361,               0.007195,               0.007195,               0.007195
                     87,                 1.1192,                0.58762,                 1.0479,                0.94354,                0.92926,                0.96664,                 0.6601,                 1.1324,                0.45595,                  1.036,               0.007162,               0.007162,               0.007162
                     88,                 1.1234,                 0.5909,                 1.0543,                0.94315,                0.92926,                0.96682,                0.66013,                 1.1322,                0.45622,                  1.036,               0.007129,               0.007129,               0.007129
                     89,                 1.1229,                0.58769,                  1.048,                0.94301,                0.92942,                0.96669,                0.66037,                  1.132,                0.45598,                 1.0358,               0.007096,               0.007096,               0.007096
                     90,                 1.1231,                0.58679,                 1.0486,                0.94248,                0.93014,                0.96663,                 0.6607,                 1.1317,                 0.4559,                 1.0357,               0.007063,               0.007063,               0.007063
                     91,                 1.1211,                0.58123,                  1.049,                0.94218,                0.93017,                0.96643,                0.66064,                 1.1314,                0.45589,                 1.0355,                0.00703,                0.00703,                0.00703
                     92,                 1.1223,                0.58766,                 1.0489,                0.94192,                0.93014,                 0.9664,                0.66078,                 1.1311,                0.45551,                 1.0356,               0.006997,               0.006997,               0.006997
                     93,                 1.1177,                0.58159,                 1.0433,                0.94198,                0.93014,                0.96643,                0.66111,                  1.131,                0.45565,                 1.0354,               0.006964,               0.006964,               0.006964
                     94,                 1.1176,                0.58288,                  1.046,                0.94282,                0.93002,                0.96627,                0.66096,                 1.1309,                0.45553,                 1.0352,               0.006931,               0.006931,               0.006931
                     95,                 1.1179,                0.58186,                 1.0454,                0.94136,                0.93052,                0.96636,                0.66101,                 1.1308,                0.45542,                 1.0352,               0.006898,               0.006898,               0.006898
                     96,                 1.1147,                0.58157,                 1.0443,                0.94092,                0.93077,                 0.9664,                0.66172,                 1.1307,                0.45535,                 1.0351,               0.006865,               0.006865,               0.006865
                     97,                 1.1133,                0.57519,                  1.043,                0.94048,                0.93097,                0.96646,                0.66194,                 1.1304,                0.45534,                 1.0351,               0.006832,               0.006832,               0.006832
                     98,                 1.1154,                0.58425,                 1.0445,                0.94003,                0.93084,                0.96664,                0.66237,                 1.1307,                0.45506,                  1.035,               0.006799,               0.006799,               0.006799
                     99,                 1.1169,                0.58029,                 1.0464,                0.93999,                 0.9309,                 0.9669,                0.66217,                 1.1307,                0.45496,                  1.035,               0.006766,               0.006766,               0.006766
                    100,                 1.1106,                0.57743,                  1.043,                0.94001,                 0.9308,                0.96695,                0.66252,                 1.1308,                0.45469,                  1.035,               0.006733,               0.006733,               0.006733
                    101,                 1.1091,                0.57784,                 1.0443,                0.94065,                0.93119,                 0.9669,                0.66171,                 1.1311,                0.45492,                 1.0352,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.1119,                0.57762,                 1.0433,                0.94087,                0.93143,                0.96692,                  0.662,                 1.1308,                0.45477,                 1.0351,               0.006667,               0.006667,               0.006667
                    103,                 1.1112,                0.57809,                 1.0447,                0.94059,                0.93137,                0.96695,                0.66236,                 1.1306,                0.45469,                  1.035,               0.006634,               0.006634,               0.006634
                    104,                 1.1109,                0.57775,                 1.0431,                0.94033,                0.93153,                 0.9669,                0.66203,                 1.1306,                0.45457,                 1.0349,               0.006601,               0.006601,               0.006601
                    105,                 1.1087,                0.57222,                 1.0436,                0.94083,                 0.9311,                0.96697,                0.66234,                 1.1304,                0.45422,                 1.0349,               0.006568,               0.006568,               0.006568
                    106,                 1.1067,                0.57391,                 1.0412,                0.94132,                0.93093,                0.96701,                0.66239,                 1.1304,                0.45425,                  1.035,               0.006535,               0.006535,               0.006535
                    107,                 1.1079,                0.57351,                  1.042,                  0.941,                0.93086,                0.96705,                0.66162,                 1.1304,                  0.454,                  1.035,               0.006502,               0.006502,               0.006502
                    108,                 1.1056,                0.57233,                  1.039,                0.94139,                0.93058,                0.96697,                0.66256,                 1.1304,                0.45398,                 1.0351,               0.006469,               0.006469,               0.006469
                    109,                 1.1029,                0.57094,                 1.0406,                0.94193,                0.93038,                0.96683,                0.66217,                 1.1303,                0.45385,                 1.0351,               0.006436,               0.006436,               0.006436
                    110,                 1.1036,                0.56955,                 1.0393,                0.94182,                0.93009,                0.96668,                0.66187,                 1.1302,                  0.454,                 1.0351,               0.006403,               0.006403,               0.006403
                    111,                  1.105,                0.57177,                 1.0433,                0.94209,                0.93035,                0.96657,                 0.6619,                 1.1302,                 0.4536,                 1.0351,                0.00637,                0.00637,                0.00637
                    112,                 1.1012,                0.57116,                 1.0399,                0.94249,                0.93019,                 0.9666,                0.66183,                 1.1303,                0.45368,                 1.0351,               0.006337,               0.006337,               0.006337
                    113,                 1.1031,                0.57223,                 1.0427,                 0.9428,                0.93003,                0.96647,                0.66169,                 1.1301,                0.45376,                 1.0351,               0.006304,               0.006304,               0.006304
                    114,                  1.098,                0.56812,                 1.0375,                0.94243,                0.93007,                0.96637,                0.66192,                 1.1303,                 0.4537,                 1.0352,               0.006271,               0.006271,               0.006271
                    115,                 1.1047,                0.57346,                 1.0394,                 0.9422,                0.93026,                0.96638,                 0.6618,                 1.1302,                0.45355,                 1.0352,               0.006238,               0.006238,               0.006238
                    116,                 1.0968,                0.56923,                 1.0375,                0.94212,                0.93002,                0.96661,                0.66164,                 1.1301,                 0.4535,                 1.0351,               0.006205,               0.006205,               0.006205
                    117,                 1.0933,                0.56508,                 1.0356,                0.94266,                0.93002,                0.96658,                0.66163,                 1.1298,                 0.4533,                 1.0351,               0.006172,               0.006172,               0.006172
                    118,                 1.0966,                0.56663,                 1.0411,                0.94328,                0.92935,                0.96672,                0.66172,                 1.1298,                0.45313,                 1.0352,               0.006139,               0.006139,               0.006139
                    119,                 1.0934,                0.56779,                 1.0365,                0.94375,                0.92894,                0.96642,                0.66197,                 1.1298,                0.45288,                 1.0351,               0.006106,               0.006106,               0.006106
                    120,                  1.092,                0.56306,                 1.0327,                0.94351,                0.92926,                0.96655,                0.66229,                 1.1294,                0.45289,                  1.035,               0.006073,               0.006073,               0.006073
                    121,                 1.0926,                0.56216,                  1.034,                0.94428,                 0.9297,                0.96686,                0.66164,                 1.1294,                0.45261,                 1.0348,                0.00604,                0.00604,                0.00604
                    122,                 1.0896,                 0.5609,                 1.0319,                0.94469,                0.92931,                0.96674,                0.66175,                  1.129,                0.45216,                 1.0346,               0.006007,               0.006007,               0.006007
                    123,                 1.0939,                0.56665,                 1.0342,                0.94569,                0.92979,                0.96668,                 0.6618,                  1.129,                  0.452,                 1.0346,               0.005974,               0.005974,               0.005974
                    124,                 1.0891,                0.56162,                 1.0319,                0.94552,                0.92906,                0.96652,                0.66164,                 1.1289,                0.45165,                 1.0345,               0.005941,               0.005941,               0.005941
                    125,                 1.0894,                0.56031,                 1.0314,                0.94631,                0.92922,                0.96662,                0.66226,                 1.1287,                0.45164,                 1.0344,               0.005908,               0.005908,               0.005908
                    126,                  1.089,                0.56108,                 1.0296,                0.94616,                0.92903,                0.96654,                  0.662,                 1.1286,                0.45142,                 1.0344,               0.005875,               0.005875,               0.005875
                    127,                 1.0847,                0.55857,                 1.0295,                0.94726,                0.92778,                0.96675,                0.66264,                 1.1287,                 0.4513,                 1.0342,               0.005842,               0.005842,               0.005842
                    128,                 1.0894,                0.55865,                 1.0308,                0.94721,                0.92779,                0.96674,                0.66275,                 1.1284,                0.45082,                 1.0341,               0.005809,               0.005809,               0.005809
                    129,                 1.0869,                0.56184,                 1.0318,                0.94783,                  0.927,                0.96691,                0.66334,                 1.1283,                0.45065,                 1.0339,               0.005776,               0.005776,               0.005776
                    130,                 1.0855,                0.55845,                 1.0291,                0.94791,                0.92749,                0.96659,                0.66306,                 1.1284,                0.45053,                 1.0339,               0.005743,               0.005743,               0.005743
                    131,                 1.0852,                0.55733,                 1.0309,                0.94771,                0.92725,                 0.9662,                0.66259,                 1.1282,                0.45046,                 1.0338,                0.00571,                0.00571,                0.00571
                    132,                 1.0817,                0.55807,                 1.0306,                0.94729,                0.92771,                 0.9664,                0.66299,                  1.128,                0.45033,                 1.0337,               0.005677,               0.005677,               0.005677
                    133,                 1.0817,                0.55395,                 1.0302,                0.94677,                0.92776,                0.96643,                0.66301,                  1.128,                0.45013,                 1.0336,               0.005644,               0.005644,               0.005644
                    134,                 1.0843,                0.55834,                 1.0356,                0.94664,                0.92809,                 0.9663,                0.66313,                 1.1278,                0.44992,                 1.0336,               0.005611,               0.005611,               0.005611
                    135,                  1.081,                0.55821,                 1.0298,                0.94766,                0.92751,                0.96655,                0.66355,                 1.1278,                0.44986,                 1.0336,               0.005578,               0.005578,               0.005578
                    136,                 1.0792,                0.55385,                 1.0321,                0.94766,                0.92749,                0.96652,                0.66351,                 1.1278,                0.44959,                 1.0337,               0.005545,               0.005545,               0.005545
                    137,                 1.0775,                0.55244,                 1.0268,                0.94815,                0.92704,                0.96636,                0.66314,                 1.1275,                0.44955,                 1.0336,               0.005512,               0.005512,               0.005512
                    138,                 1.0784,                0.55259,                 1.0281,                 0.9479,                0.92687,                0.96641,                0.66297,                 1.1276,                 0.4496,                 1.0336,               0.005479,               0.005479,               0.005479
                    139,                 1.0773,                 0.5546,                 1.0273,                 0.9474,                0.92753,                0.96647,                0.66331,                 1.1276,                 0.4496,                 1.0335,               0.005446,               0.005446,               0.005446
                    140,                  1.081,                0.55563,                 1.0275,                0.94711,                0.92805,                 0.9665,                0.66313,                 1.1275,                0.44934,                 1.0333,               0.005413,               0.005413,               0.005413
                    141,                 1.0749,                0.55084,                 1.0257,                0.94783,                0.92699,                0.96645,                0.66288,                 1.1272,                0.44943,                 1.0332,                0.00538,                0.00538,                0.00538
                    142,                 1.0749,                0.55144,                 1.0248,                0.94814,                0.92662,                 0.9664,                 0.6629,                  1.127,                0.44929,                 1.0331,               0.005347,               0.005347,               0.005347
                    143,                 1.0771,                0.55218,                 1.0242,                0.94802,                 0.9271,                0.96617,                0.66343,                 1.1268,                0.44901,                  1.033,               0.005314,               0.005314,               0.005314
                    144,                 1.0769,                0.55401,                 1.0242,                0.94798,                0.92687,                0.96649,                0.66353,                 1.1266,                0.44887,                 1.0328,               0.005281,               0.005281,               0.005281
                    145,                 1.0711,                0.54831,                 1.0218,                0.94545,                0.92941,                0.96651,                0.66369,                 1.1269,                0.44873,                 1.0328,               0.005248,               0.005248,               0.005248
                    146,                  1.071,                0.54826,                 1.0201,                  0.948,                 0.9265,                0.96611,                0.66402,                  1.127,                0.44875,                 1.0327,               0.005215,               0.005215,               0.005215
                    147,                 1.0683,                0.54431,                  1.022,                0.94698,                0.92799,                0.96589,                0.66392,                 1.1272,                0.44846,                 1.0328,               0.005182,               0.005182,               0.005182
                    148,                 1.0674,                 0.5455,                 1.0223,                0.94697,                0.92882,                0.96591,                0.66411,                 1.1273,                0.44853,                 1.0328,               0.005149,               0.005149,               0.005149
                    149,                 1.0716,                0.54924,                 1.0225,                0.94716,                0.92792,                0.96616,                0.66362,                 1.1273,                0.44859,                 1.0328,               0.005116,               0.005116,               0.005116
                    150,                 1.0611,                0.54231,                  1.022,                0.94712,                 0.9278,                 0.9663,                0.66336,                 1.1272,                0.44855,                 1.0328,               0.005083,               0.005083,               0.005083
                    151,                 1.0674,                0.54592,                 1.0198,                0.94698,                0.92781,                0.96622,                0.66425,                 1.1271,                 0.4483,                 1.0327,                0.00505,                0.00505,                0.00505
                    152,                  1.067,                0.54731,                 1.0189,                0.94612,                0.92811,                0.96631,                0.66432,                 1.1273,                 0.4482,                 1.0328,               0.005017,               0.005017,               0.005017
                    153,                 1.0629,                0.54396,                 1.0191,                0.94637,                0.92814,                0.96617,                0.66412,                 1.1278,                0.44825,                 1.0328,               0.004984,               0.004984,               0.004984
                    154,                 1.0588,                0.54164,                 1.0211,                0.94404,                0.92981,                0.96589,                0.66376,                  1.128,                0.44817,                 1.0328,               0.004951,               0.004951,               0.004951
                    155,                 1.0608,                0.54157,                 1.0188,                0.94459,                0.92968,                0.96592,                0.66385,                 1.1281,                0.44827,                 1.0328,               0.004918,               0.004918,               0.004918
                    156,                 1.0603,                0.54097,                 1.0196,                0.94529,                0.92873,                0.96624,                 0.6637,                  1.128,                0.44832,                 1.0327,               0.004885,               0.004885,               0.004885
                    157,                 1.0625,                0.54299,                 1.0173,                0.94193,                0.93137,                0.96629,                0.66438,                 1.1283,                0.44823,                 1.0329,               0.004852,               0.004852,               0.004852
                    158,                 1.0557,                0.53805,                 1.0178,                0.94359,                0.92928,                 0.9663,                0.66412,                 1.1285,                0.44821,                 1.0329,               0.004819,               0.004819,               0.004819
