                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                 1.3177,                0.80283,                 1.2017,                0.93841,                0.91121,                0.95588,                0.62287,                 1.2368,                0.55172,                 1.1435,               0.008647,               0.008647,               0.008647
                     43,                 1.3237,                 0.8058,                 1.2048,                0.93222,                0.90947,                0.95568,                0.62334,                 1.2317,                 0.5522,                   1.14,               0.008614,               0.008614,               0.008614
                     44,                  1.325,                0.81064,                 1.2079,                 0.9322,                0.91384,                0.95487,                0.62503,                 1.2171,                0.54775,                 1.1344,               0.008581,               0.008581,               0.008581
                     45,                 1.3222,                0.80449,                 1.2042,                0.93383,                0.91107,                0.95606,                 0.6261,                 1.2212,                0.54848,                 1.1348,               0.008548,               0.008548,               0.008548
                     46,                 1.3151,                0.79782,                 1.2041,                0.93949,                0.90572,                0.95639,                0.62577,                 1.2202,                0.54904,                 1.1331,               0.008515,               0.008515,               0.008515
                     47,                 1.3205,                0.79977,                 1.2059,                0.94036,                 0.9049,                0.95605,                0.62649,                 1.2219,                0.54788,                 1.1343,               0.008482,               0.008482,               0.008482
                     48,                 1.3204,                0.80695,                  1.206,                0.93937,                0.90327,                0.95618,                0.62749,                 1.2282,                0.54707,                 1.1359,               0.008449,               0.008449,               0.008449
                     49,                 1.3173,                0.80176,                 1.2044,                0.93615,                0.90631,                0.95755,                0.62759,                 1.2289,                0.54573,                  1.137,               0.008416,               0.008416,               0.008416
                     50,                 1.3216,                 0.7972,                 1.2032,                0.93997,                 0.9038,                0.95706,                0.63153,                 1.2148,                0.54243,                 1.1317,               0.008383,               0.008383,               0.008383
                     51,                 1.3213,                 0.8023,                 1.2037,                0.93087,                0.91186,                0.95648,                0.62974,                 1.2171,                0.54223,                 1.1316,                0.00835,                0.00835,                0.00835
                     52,                 1.3073,                0.78686,                 1.1965,                0.93228,                0.91411,                0.95678,                0.63041,                 1.2148,                0.54094,                 1.1303,               0.008317,               0.008317,               0.008317
                     53,                 1.3145,                0.80186,                 1.2027,                0.93515,                0.90834,                  0.956,                0.62947,                 1.2135,                0.54168,                 1.1294,               0.008284,               0.008284,               0.008284
                     54,                 1.3131,                0.79452,                 1.2045,                0.93265,                0.91284,                0.95597,                0.63095,                 1.2119,                0.53979,                 1.1283,               0.008251,               0.008251,               0.008251
                     55,                 1.3115,                0.78688,                 1.2009,                0.93453,                 0.9119,                0.95563,                0.62996,                 1.2147,                 0.5406,                 1.1297,               0.008218,               0.008218,               0.008218
                     56,                 1.3158,                0.78921,                 1.2001,                0.93503,                0.91287,                0.95608,                 0.6307,                 1.2139,                0.53975,                 1.1297,               0.008185,               0.008185,               0.008185
                     57,                  1.308,                0.78464,                 1.1972,                0.93528,                0.91259,                0.95599,                 0.6308,                 1.2133,                0.53933,                 1.1301,               0.008152,               0.008152,               0.008152
                     58,                 1.3129,                0.79533,                 1.2021,                0.93633,                0.91277,                0.95704,                0.63036,                 1.2162,                0.53824,                 1.1317,               0.008119,               0.008119,               0.008119
                     59,                 1.3045,                0.78443,                 1.1975,                0.93552,                0.91345,                0.95707,                0.63071,                  1.217,                0.53838,                 1.1324,               0.008086,               0.008086,               0.008086
                     60,                 1.3005,                0.78251,                 1.1926,                0.93556,                0.91497,                0.95759,                0.63124,                  1.217,                0.53787,                 1.1324,               0.008053,               0.008053,               0.008053
                     61,                 1.3118,                0.78882,                 1.1987,                0.93584,                0.91126,                0.95706,                  0.632,                 1.2158,                0.53747,                 1.1318,                0.00802,                0.00802,                0.00802
                     62,                 1.3066,                0.78716,                 1.1986,                0.93133,                0.91396,                 0.9571,                0.63148,                 1.2156,                0.53694,                 1.1317,               0.007987,               0.007987,               0.007987
                     63,                  1.309,                0.78026,                  1.197,                0.93348,                0.91248,                0.95689,                0.63144,                 1.2167,                0.53652,                 1.1317,               0.007954,               0.007954,               0.007954
                     64,                 1.3078,                0.78487,                 1.1976,                0.93587,                0.91241,                 0.9571,                0.63226,                 1.2148,                0.53622,                 1.1306,               0.007921,               0.007921,               0.007921
                     65,                 1.3063,                0.77801,                 1.2002,                0.93583,                0.91198,                0.95744,                0.63258,                 1.2143,                0.53539,                 1.1303,               0.007888,               0.007888,               0.007888
                     66,                  1.307,                 0.7866,                 1.1945,                0.93531,                0.90991,                0.95679,                0.63232,                 1.2135,                0.53473,                 1.1301,               0.007855,               0.007855,               0.007855
                     67,                 1.3076,                0.77994,                 1.1967,                0.93296,                0.91062,                0.95703,                0.63289,                  1.213,                0.53403,                 1.1295,               0.007822,               0.007822,               0.007822
                     68,                 1.3092,                0.78708,                 1.2003,                0.93564,                0.90882,                0.95734,                0.63286,                 1.2128,                0.53323,                 1.1292,               0.007789,               0.007789,               0.007789
                     69,                 1.3032,                0.78637,                 1.1938,                0.93634,                0.90832,                  0.957,                0.63328,                  1.213,                0.53271,                 1.1294,               0.007756,               0.007756,               0.007756
                     70,                  1.304,                0.78049,                 1.1978,                0.93612,                0.90876,                0.95705,                0.63283,                 1.2136,                 0.5332,                 1.1297,               0.007723,               0.007723,               0.007723
                     71,                 1.3038,                0.77672,                 1.1937,                 0.9334,                0.91087,                0.95714,                0.63306,                 1.2137,                0.53307,                 1.1299,                0.00769,                0.00769,                0.00769
                     72,                 1.2959,                0.77665,                 1.1946,                0.93416,                0.91078,                0.95729,                0.63321,                 1.2139,                0.53292,                 1.1297,               0.007657,               0.007657,               0.007657
                     73,                 1.2989,                0.76937,                 1.1958,                0.93397,                0.91041,                0.95742,                0.63392,                 1.2142,                0.53242,                 1.1299,               0.007624,               0.007624,               0.007624
                     74,                 1.3021,                0.77506,                 1.1933,                0.93351,                0.91094,                0.95747,                0.63366,                 1.2141,                 0.5326,                 1.1299,               0.007591,               0.007591,               0.007591
                     75,                 1.3065,                0.78243,                 1.2028,                0.93144,                0.91268,                0.95744,                0.63301,                 1.2152,                0.53271,                 1.1303,               0.007558,               0.007558,               0.007558
                     76,                 1.2903,                0.76682,                 1.1915,                0.93413,                0.91095,                0.95754,                0.63338,                 1.2155,                0.53233,                 1.1305,               0.007525,               0.007525,               0.007525
                     77,                 1.2945,                0.76677,                 1.1899,                0.93362,                0.91148,                0.95733,                0.63331,                 1.2161,                0.53178,                 1.1307,               0.007492,               0.007492,               0.007492
                     78,                 1.2987,                0.77083,                  1.194,                 0.9319,                0.91348,                0.95746,                 0.6334,                 1.2161,                0.53137,                 1.1306,               0.007459,               0.007459,               0.007459
                     79,                 1.2959,                0.77642,                 1.1958,                 0.9331,                0.91317,                0.95736,                0.63333,                 1.2171,                0.53137,                 1.1311,               0.007426,               0.007426,               0.007426
                     80,                 1.2954,                0.76664,                 1.1887,                0.93263,                0.91284,                0.95748,                0.63292,                 1.2178,                0.53135,                 1.1315,               0.007393,               0.007393,               0.007393
                     81,                  1.298,                0.77235,                 1.1917,                0.93146,                0.91391,                0.95775,                0.63262,                 1.2188,                0.53128,                 1.1318,                0.00736,                0.00736,                0.00736
                     82,                 1.2943,                0.76677,                 1.1908,                0.93213,                0.91393,                 0.9578,                0.63311,                 1.2193,                0.53092,                 1.1318,               0.007327,               0.007327,               0.007327
                     83,                 1.2953,                0.76955,                 1.1909,                0.93125,                0.91509,                0.95782,                0.63269,                   1.22,                0.53117,                 1.1321,               0.007294,               0.007294,               0.007294
                     84,                 1.2886,                0.76359,                 1.1891,                 0.9321,                0.91504,                0.95772,                0.63247,                 1.2207,                0.53093,                 1.1324,               0.007261,               0.007261,               0.007261
                     85,                 1.2903,                0.76698,                 1.1928,                0.93125,                0.91602,                 0.9579,                 0.6326,                 1.2215,                0.53064,                 1.1328,               0.007228,               0.007228,               0.007228
                     86,                 1.2942,                 0.7668,                 1.1906,                0.93217,                 0.9153,                0.95778,                0.63242,                 1.2218,                0.53065,                  1.133,               0.007195,               0.007195,               0.007195
                     87,                  1.286,                0.76442,                 1.1891,                0.93086,                0.91543,                0.95789,                0.63244,                  1.222,                0.53062,                 1.1333,               0.007162,               0.007162,               0.007162
                     88,                 1.2943,                0.76616,                 1.1952,                0.93064,                0.91576,                0.95785,                0.63187,                  1.223,                 0.5305,                 1.1337,               0.007129,               0.007129,               0.007129
                     89,                 1.2875,                0.76279,                 1.1862,                0.93005,                0.91577,                0.95792,                0.63184,                 1.2234,                0.53047,                 1.1338,               0.007096,               0.007096,               0.007096
                     90,                 1.2913,                0.76359,                 1.1877,                0.93011,                0.91627,                0.95779,                0.63208,                 1.2236,                 0.5304,                 1.1339,               0.007063,               0.007063,               0.007063
                     91,                 1.2876,                 0.7593,                 1.1886,                0.92954,                0.91671,                 0.9576,                0.63171,                 1.2237,                0.53047,                 1.1339,                0.00703,                0.00703,                0.00703
                     92,                 1.2904,                0.76801,                  1.187,                0.92931,                0.91704,                 0.9573,                0.63144,                 1.2236,                0.53049,                 1.1339,               0.006997,               0.006997,               0.006997
                     93,                 1.2845,                0.75996,                 1.1838,                0.92848,                0.91844,                0.95735,                0.63124,                 1.2238,                0.53037,                 1.1339,               0.006964,               0.006964,               0.006964
                     94,                  1.284,                0.76145,                 1.1909,                0.92998,                 0.9183,                0.95736,                0.63167,                  1.225,                0.53047,                 1.1343,               0.006931,               0.006931,               0.006931
                     95,                 1.2899,                0.75907,                 1.1884,                0.92976,                0.91856,                0.95741,                0.63173,                 1.2255,                0.53032,                 1.1345,               0.006898,               0.006898,               0.006898
                     96,                 1.2874,                  0.762,                 1.1858,                0.92919,                0.91895,                0.95754,                 0.6314,                  1.226,                0.53017,                 1.1346,               0.006865,               0.006865,               0.006865
                     97,                 1.2799,                0.74905,                 1.1777,                0.92834,                0.91945,                0.95752,                0.63169,                 1.2262,                0.52982,                 1.1347,               0.006832,               0.006832,               0.006832
                     98,                 1.2881,                0.76167,                 1.1872,                0.92905,                0.91872,                0.95708,                0.63174,                  1.226,                0.52958,                 1.1344,               0.006799,               0.006799,               0.006799
                     99,                 1.2884,                0.75792,                 1.1903,                0.92915,                0.91769,                0.95716,                0.63155,                 1.2261,                0.52916,                 1.1344,               0.006766,               0.006766,               0.006766
                    100,                 1.2827,                0.75719,                 1.1847,                0.92973,                0.91691,                0.95712,                0.63127,                 1.2263,                0.52913,                 1.1343,               0.006733,               0.006733,               0.006733
                    101,                 1.2814,                0.75601,                  1.182,                0.92648,                0.91982,                0.95708,                0.63157,                 1.2264,                 0.5289,                 1.1341,                 0.0067,                 0.0067,                 0.0067
                    102,                  1.282,                0.75645,                 1.1832,                0.92962,                0.91794,                0.95707,                0.63146,                 1.2257,                0.52837,                 1.1337,               0.006667,               0.006667,               0.006667
                    103,                 1.2825,                0.75682,                 1.1872,                0.92843,                0.91805,                0.95713,                0.63166,                 1.2255,                0.52854,                 1.1335,               0.006634,               0.006634,               0.006634
                    104,                 1.2858,                0.75761,                 1.1854,                0.92855,                0.91766,                0.95702,                0.63204,                 1.2257,                0.52835,                 1.1336,               0.006601,               0.006601,               0.006601
                    105,                 1.2797,                0.74986,                  1.185,                0.92756,                0.91816,                0.95696,                0.63204,                 1.2249,                0.52783,                 1.1332,               0.006568,               0.006568,               0.006568
                    106,                 1.2807,                0.75078,                 1.1831,                0.92784,                0.91873,                0.95697,                0.63181,                 1.2248,                0.52769,                 1.1332,               0.006535,               0.006535,               0.006535
                    107,                 1.2801,                0.74963,                 1.1821,                0.92738,                0.91979,                0.95704,                0.63182,                 1.2244,                0.52757,                 1.1329,               0.006502,               0.006502,               0.006502
                    108,                 1.2822,                0.74836,                  1.179,                0.92752,                 0.9203,                0.95691,                0.63144,                 1.2242,                0.52746,                 1.1328,               0.006469,               0.006469,               0.006469
                    109,                 1.2796,                0.74728,                 1.1814,                0.92659,                0.92172,                0.95739,                 0.6319,                 1.2242,                0.52747,                 1.1326,               0.006436,               0.006436,               0.006436
                    110,                 1.2807,                0.74739,                 1.1785,                0.92662,                 0.9217,                0.95734,                0.63181,                 1.2246,                0.52709,                 1.1326,               0.006403,               0.006403,               0.006403
                    111,                 1.2786,                0.74892,                 1.1807,                0.92634,                0.92188,                0.95743,                0.63181,                 1.2247,                 0.5272,                 1.1326,                0.00637,                0.00637,                0.00637
                    112,                 1.2734,                0.74869,                 1.1808,                0.92593,                0.92209,                0.95753,                0.63171,                 1.2248,                0.52713,                 1.1325,               0.006337,               0.006337,               0.006337
                    113,                 1.2793,                0.74837,                 1.1804,                0.92669,                 0.9216,                0.95759,                0.63173,                 1.2247,                0.52703,                 1.1324,               0.006304,               0.006304,               0.006304
                    114,                 1.2785,                0.74404,                 1.1812,                0.92632,                0.92085,                0.95762,                0.63158,                 1.2248,                0.52706,                 1.1323,               0.006271,               0.006271,               0.006271
                    115,                 1.2778,                 0.7492,                 1.1804,                0.92594,                0.92118,                0.95759,                0.63113,                 1.2252,                0.52704,                 1.1325,               0.006238,               0.006238,               0.006238
                    116,                 1.2745,                0.74602,                 1.1797,                0.92589,                0.92132,                0.95764,                 0.6315,                 1.2245,                0.52706,                 1.1321,               0.006205,               0.006205,               0.006205
                    117,                 1.2689,                 0.7412,                 1.1782,                 0.9277,                0.91839,                0.95754,                0.63103,                 1.2247,                0.52704,                 1.1323,               0.006172,               0.006172,               0.006172
                    118,                 1.2751,                0.74748,                 1.1848,                0.92774,                0.91794,                0.95748,                0.63103,                 1.2245,                0.52701,                 1.1322,               0.006139,               0.006139,               0.006139
                    119,                 1.2742,                0.74808,                 1.1863,                0.92593,                0.92207,                0.95754,                0.63093,                 1.2243,                0.52687,                 1.1321,               0.006106,               0.006106,               0.006106
                    120,                 1.2685,                0.74086,                 1.1774,                0.92542,                0.92173,                 0.9576,                0.63057,                 1.2243,                0.52674,                  1.132,               0.006073,               0.006073,               0.006073
                    121,                 1.2749,                0.74248,                 1.1807,                0.92564,                 0.9216,                0.95761,                0.63047,                 1.2244,                0.52653,                  1.132,                0.00604,                0.00604,                0.00604
                    122,                 1.2705,                0.73776,                 1.1771,                0.92659,                0.92122,                 0.9575,                0.63038,                 1.2246,                0.52644,                 1.1321,               0.006007,               0.006007,               0.006007
                    123,                 1.2729,                0.74521,                 1.1823,                0.92681,                0.92103,                0.95755,                0.63031,                 1.2246,                0.52642,                  1.132,               0.005974,               0.005974,               0.005974
